date_time,y,co_gt,nhmc,c6h6,s2,nox,s3,no2,s4,s5,t,rh,ah,level_High,level_Low,level_Moderate,level_Very High,level_Very low,y_later
2004-10-16 21:00:00,1013,-200.0,-200.0,6.2,822.0,-200.0,855.0,-200.0,1377.0,855.0,15.1,78.9,-2.89287763130114,0,0,0,0,1,912.0
2004-10-16 22:00:00,942,-200.0,-189.30072193421955,4.0,712.0,-196.55434740856552,979.0,-200.0,1303.0,734.0,17.2,66.7,1.2987,0,0,0,0,1,817.0
2004-10-16 23:00:00,925,-200.0,-200.0,4.4,735.0,-200.0,960.0,-200.0,1284.0,691.0,15.4,73.2,1.2755,0,0,0,0,1,786.0
2004-10-17 00:00:00,871,-200.0,-200.0,-0.6413210440780184,628.0,-200.0,1118.0,-200.0,1228.0,557.0,16.5,68.5,1.2753,0,0,0,0,1,827.0
2004-10-17 01:00:00,864,-200.0,-192.65221229916293,2.7,633.0,-200.0,1097.0,-200.0,1259.0,523.0,16.4,70.3,1.3031,0,0,0,0,1,789.0
2004-10-17 02:00:00,929,-200.0,-200.0,3.8,698.0,-200.0,991.0,-200.0,1307.0,610.0,14.996817557718828,78.1,1.3557,0,0,0,0,1,875.0
2004-10-17 03:00:00,912,-200.0,-200.0,3.6,690.0,-200.0,984.0,-200.0,1309.0,574.0,15.8,75.5,1.3436,0,0,0,0,1,959.0
2004-10-17 04:00:00,817,-200.0,-200.0,2.2,602.0,-200.0,1120.0,-200.0,1227.0,470.0,16.0,69.5,1.2549,0,0,0,0,1,969.0
2004-10-17 05:00:00,786,-200.0,-200.0,1.7,558.0,-200.0,1217.0,-200.0,1179.0,434.0,15.0,71.0,1.2032,1,0,0,0,0,947.0
2004-10-17 06:00:00,827,-200.0,-200.0,2.1,595.0,-200.0,1208.0,-200.0,1214.0,507.0,13.9,75.2,1.1884,0,0,0,0,1,960.0
2004-10-17 07:00:00,789,-200.0,-200.0,2.3,610.9288576207359,-200.0,1181.0,-105.90128523361888,1239.9979767892628,467.0,15.9,62.1,1.1103,0,0,0,0,1,1017.0
2004-10-17 08:00:00,875,-200.0,-200.0,4.8,754.0,-200.0,961.0,-200.0,1296.0,591.0,15.9,61.0,1.0911,0,0,0,0,1,979.0
2004-10-17 09:00:00,959,-200.0,-200.0,5.6,792.0,-200.0,913.0,-200.0,1315.0,790.1350395112495,17.1,58.7,1.1332,0,0,0,0,1,843.0
2004-10-17 10:00:00,969,-200.0,-200.0,6.8,850.0,-200.0,846.0,-200.0,1351.0,774.0,19.2,51.9,1.1404,0,0,0,0,1,877.0
2004-10-17 11:00:00,947,-200.0,-208.4954933541846,6.2,821.0,-200.0,900.0,-200.0,1302.0,697.0,21.5,42.6,1.0798,0,0,0,0,1,1053.0
2004-10-17 12:00:00,960,-200.0,-200.0,6.8,848.0,-200.0,866.0,-200.0,1305.0,701.0,21.6,39.9,1.0156,0,0,0,0,1,1047.0
2004-10-17 13:00:00,1017,-200.0,-200.0,11.1,1020.0,-200.0,744.0,-200.0,1478.0,1055.5484638487778,21.6,42.74880862789025,1.0309,0,0,0,0,1,1105.0
2004-10-17 14:00:00,979,-141.95173469470728,-200.0,12.2,1057.0,-200.0,701.0,-200.0,1473.0,760.0,22.0,37.3,-9.925095590294502,0,0,0,0,1,1008.0
2004-10-17 15:00:00,843,-200.0,-200.0,4.7,748.0,-200.0,999.0,-200.0,1179.0,505.0,22.1,35.2,-8.615230093922989,0,0,0,0,1,975.0
2004-10-17 16:00:00,877,-200.0,-200.0,5.1,769.0,-200.0,962.0,-200.0,1212.0,529.0,22.4,36.0,0.9621,0,0,0,0,1,954.0
2004-10-17 17:00:00,1053,-200.0,-200.0,5.035214678845266,1072.0,-129.3005884654858,733.0,-200.0,1495.0,832.0,20.9,40.3,0.9866,0,0,0,0,1,987.0
2004-10-17 18:00:00,1047,-200.0,-200.0,11.6,1037.0,-200.0,749.0,-200.0,1429.0,904.0,19.8,41.5,0.9489,0,0,0,0,1,880.0
2004-10-17 19:00:00,1105,-200.0,-199.50488032378234,12.7,1074.0,-200.0,712.0,-200.0,1457.0,1050.0,18.2,41.249720082071775,0.9538,0,0,0,0,1,856.0
2004-10-17 20:00:00,1008,-200.0,-208.03363143013135,9.7,968.0,-200.0,783.0,-200.0,1348.0,1000.0,17.3,50.3,0.9837,0,0,0,0,1,788.0
2004-10-17 21:00:00,975,-200.0,-200.0,7.8,891.0,-200.0,864.4680009452769,-200.0,1361.0,911.0,15.8,57.6,1.0271,0,0,0,0,1,760.0
2004-10-17 22:00:00,954,-200.0,-200.0,6.8,850.0,-200.0,840.0,-200.0,1321.0,858.0,15.5,59.7,1.0413,0,0,0,0,1,777.0
2004-10-17 23:00:00,987,-200.0,-200.0,8.1,904.0,-200.0,808.0,-200.0,1344.0,903.0,15.5,60.6,1.0574,0,0,0,0,1,825.0
2004-10-18 00:00:00,880,-200.0,-200.0,5.4,784.0,-200.0,922.0,-200.0,1252.0,781.0,15.8,59.9,1.0676,0,0,0,0,1,1011.0
2004-10-18 01:00:00,856,-200.0,-200.0,4.4,732.0,-200.0,988.0,-200.0,1247.0,714.0,14.8,64.3,1.073,0,0,0,0,1,1237.0
2004-10-18 02:00:00,788,-200.0,-200.0,2.4,614.0,-200.0,1116.0,-200.0,1177.0,625.0,14.8,64.7,1.0788,0,0,0,0,1,1298.0
2004-10-18 03:00:00,760,-200.0,-200.0,1.6,555.0,-200.0,1226.0,-200.0,1158.0,568.0,13.8,67.6,1.0581,0,0,0,0,1,1153.0
2004-10-18 04:00:00,777,-200.0,-200.0,1.8,570.0,-200.0,1191.0,-200.0,1167.0,616.0,14.5,65.0,1.0672,0,0,0,0,1,1101.0
2004-10-18 05:00:00,825,-200.0,-200.0,3.1,661.0,-200.0,1074.0,-200.0,1207.0,710.0,14.0,67.4,1.0703,0,0,0,0,1,1215.0
2004-10-18 06:00:00,1011,-200.0,-200.0,9.2,947.0,-200.0,759.0,-200.0,1425.0,953.0,12.6,73.6,1.0699,0,0,0,0,1,1163.0
2004-10-18 07:00:00,1237,-200.0,-200.0,20.8,1319.0,-200.0,576.0,-200.0,1741.0,1271.0,13.3,70.4,1.0711,0,0,0,0,1,1285.0
2004-10-18 08:00:00,1298,-200.0,-200.0,26.8,1473.0,-200.0,514.0,-200.0,1884.0,1447.0,14.4,65.8,1.0773,0,0,0,0,1,1288.0
2004-10-18 09:00:00,1153,-200.0,-200.0,17.7,1230.0,-200.0,616.0,-200.0,1565.0,1296.0,16.8,57.8,1.0947,0,0,0,0,1,1362.0
2004-10-18 10:00:00,1101,-200.0,-200.0,14.2,1124.0,-200.0,646.0,-200.0,1521.0,1217.0,19.7,49.3,1.1199,0,0,0,0,1,1405.0
2004-10-18 11:00:00,1215,-200.0,-200.0,16.8,1203.0,-200.0,599.0,-200.0,1664.0,1341.0,21.1,47.2,1.1659,1,0,0,0,0,1610.0
2004-10-18 12:00:00,1163,-200.0,-200.0,16.0,1179.0,-200.0,608.0,-200.0,1641.0,1180.0,22.2,43.2,1.1427,0,0,0,0,1,1612.0
2004-10-18 13:00:00,1285,-200.0,-200.0,19.9,1293.0,-200.0,549.0,-200.0,1797.0,1365.0,21.4,47.2,1.1927,0,0,0,0,1,1520.0
2004-10-18 14:00:00,1288,-200.0,-200.0,18.5,1253.0,-200.0,537.0,-200.0,1763.0,1410.0,19.9,55.4,1.2702,0,0,0,0,1,1489.0
2004-10-18 15:00:00,1362,-200.0,-200.0,25.118140951288314,1334.0,-200.0,512.0,-200.0,1862.0,1529.0,33.58325449245939,54.0,1.2744,0,0,0,0,1,1181.0
2004-10-18 16:00:00,1405,-200.0,-200.0,22.8,1372.0,-200.0,717.6490351284291,-200.0,1883.0,1573.0,20.0,56.5,1.3051,0,0,0,0,1,995.0
2004-10-18 17:00:00,1610,-200.0,-200.0,36.5,1697.0,-200.0,407.0,-155.31379143424306,2433.667602466486,1810.0,19.7,57.8,1.3138,0,0,0,0,1,998.0
2004-10-18 18:00:00,1612,-200.0,-200.0,38.8,1745.0,-200.0,398.0,-200.0,2357.0,1834.0,19.3,59.0,1.3077,0,0,0,0,1,984.0
2004-10-18 19:00:00,1520,-200.0,-200.0,32.3,1604.0,-200.0,436.0,-200.0,2161.0,1672.0,18.5,60.3,1.2706,1,0,0,0,0,1022.0
2004-10-18 20:00:00,1489,-200.0,-200.0,29.3,1534.0,-200.0,444.0,-200.0,2080.0,1686.0,17.8,66.3,1.341,1,0,0,0,0,951.0
2004-10-18 21:00:00,1181,-200.0,-200.0,14.2,1124.0,-200.0,597.0,-200.0,1606.0,1302.0,17.6,65.9,1.3175,0,0,0,0,1,910.0
2004-10-18 22:00:00,995,-200.0,-200.0,8.0,898.0,-200.0,761.0,-200.0,1409.0,1023.0,17.5,63.5,1.2622,0,0,0,0,1,932.0
2004-10-18 23:00:00,998,-200.0,-200.0,7.4,875.0,-200.0,900.1326216188775,-200.0,1380.0,992.0,16.5,67.2,1.2491,0,0,0,0,1,974.0
2004-10-19 00:00:00,984,-200.0,-200.0,7.2,864.0,-200.0,788.0,-200.0,1371.0,960.0,16.2,69.1,1.259,0,0,0,0,1,1117.0
2004-10-19 01:00:00,1022,-200.0,-200.0,8.0,881.1146701901972,-200.0,746.0,-200.0,1414.0,955.0,14.9,74.7,1.2564,0,0,0,0,1,1367.0
2004-10-19 02:00:00,951,-200.0,-200.0,6.5,835.0,-200.0,788.0,-200.0,1354.0,887.0,14.1,76.7,1.2273,0,0,0,0,1,1583.0
2004-10-19 03:00:00,910,-200.0,-200.0,5.2,773.0,-200.0,842.0,-200.0,1303.0,851.0,14.0,76.6,1.2202,0,0,0,0,1,1526.0
2004-10-19 04:00:00,932,-200.0,-200.0,5.6,792.0,-200.0,818.0,-200.0,1323.0,903.0,14.9,73.8,1.24,0,0,0,0,1,1399.0
2004-10-19 05:00:00,974,-200.0,-200.0,7.0,859.0,-118.9067128943182,772.0,-200.0,1383.0,954.0,15.2,73.1,1.257,0,0,0,0,1,1436.0
2004-10-19 06:00:00,1117,-200.0,-200.0,11.5,1031.0,-200.0,669.0,-200.0,1528.0,1107.0,15.2,73.4,1.2626,0,0,0,0,1,1455.0
2004-10-19 07:00:00,1367,-200.0,-200.0,21.7,1343.0,-200.0,517.0,-200.0,1852.0,1442.0,15.2,74.7,1.2824,0,0,0,0,1,1311.0
2004-10-19 08:00:00,1583,-200.0,-200.0,37.9,1726.0,51.97975360055332,404.0,-200.0,2316.0,1818.0,15.8,73.41757377139224,1.278,0,0,0,0,1,1174.0
2004-10-19 09:00:00,1526,-200.0,-200.0,30.1,1552.0,-200.0,441.0,-200.0,2074.0,1802.0,16.6,68.4,1.2829,0,0,0,0,1,1242.0
2004-10-19 10:00:00,1399,-200.0,-200.0,24.5,1416.0,47.33887582897136,485.0,-200.0,1894.0,1671.0,17.6,64.9,1.2925,0,0,0,0,1,1267.0
2004-10-19 11:00:00,1436,-200.0,-200.0,25.2,1435.0,-200.0,479.0,-200.0,1911.0,1710.0,18.3,63.8,1.331,0,0,0,0,1,1401.0
2004-10-19 12:00:00,1455,-200.0,-200.0,32.256429895437655,1364.5130662861584,-200.0,474.0,-200.0,1945.0,1746.0,19.4,61.1,1.3652,0,0,0,0,1,1428.0
2004-10-19 13:00:00,1311,-200.0,-200.0,19.6,1286.0,-200.0,544.0,-200.0,1760.0,1495.0,20.9,58.1,8.038235585933208,0,0,0,0,1,1478.0
2004-10-19 14:00:00,1174,-200.0,-200.0,13.4,1097.0,-200.0,640.0,-200.0,1744.0815831939537,1203.0,22.0,54.0,1.4114,0,0,0,0,1,1518.0
2004-10-19 15:00:00,1242,-200.0,-200.0,15.3,1158.0,-200.0,602.0,-200.0,1682.0,1252.0,22.8,53.0,1.4482,0,0,0,0,1,1468.0
2004-10-19 16:00:00,1267,-200.0,-200.0,15.1,1151.0,-200.0,593.0,-200.0,1671.0,1528.0,21.7,57.6,4.700471359700446,0,0,0,0,1,1369.0
2004-10-19 17:00:00,1401,-200.0,-200.0,29.671702995492588,1326.0,-200.0,530.0,-200.0,1887.0,1629.0,21.3,60.8,9.113349307559286,0,0,0,0,1,1244.0
2004-10-19 18:00:00,1428,-200.0,-190.65615858211603,23.6,1393.0,1.6623843574213668,490.0,-200.0,1976.0,1608.0,21.2,61.7,1.5309,0,0,0,0,1,1217.0
2004-10-19 19:00:00,1478,-200.0,-200.0,25.7,1447.0,-200.0,474.0,-200.0,2017.0,1664.0,21.2,62.2,1.5473,0,0,0,0,1,1103.0
2004-10-19 20:00:00,1518,-200.0,-167.5688594062998,27.2,1483.0,-200.0,454.0,-200.0,2098.0,1666.0,20.8,65.1,1.5782,0,0,0,0,1,1118.0
2004-10-19 21:00:00,1468,-200.0,-200.0,24.4,1415.0,-200.0,470.0,-200.0,1985.0,1594.0,19.9,69.0,1.5877,0,0,0,0,1,1087.0
2004-10-19 22:00:00,1369,-200.0,-200.0,20.3,1305.0,-200.0,513.0,-150.77271872878543,1851.0,1421.0,18.8,73.7,6.638178231355909,0,0,0,0,1,1069.0
2004-10-19 23:00:00,1244,-200.0,-200.0,14.8,1141.0,-200.0,571.0,-200.0,1671.0,1337.0,19.2,71.3,1.5723,0,0,0,0,1,1112.0
2004-10-20 00:00:00,1217,-200.0,-200.0,12.8,1077.0,-51.4096522778221,603.0,-200.0,1657.0179573329813,1270.0,19.0,71.6,1.5549,0,0,0,0,1,1196.0
2004-10-20 01:00:00,1103,-200.0,-200.0,10.0,979.0,-200.0,666.0,-200.0,1520.0,1156.0,19.5,69.7,1.5596,0,0,0,0,1,1522.0
2004-10-20 02:00:00,1118,-200.0,-200.0,9.3,951.0,-200.0,675.0,-200.0,1509.0,1124.0,19.4,70.1,1.5626,1,0,0,0,0,1715.0
2004-10-20 03:00:00,1087,-200.0,-200.0,9.3,950.0,-200.0,684.0,-200.0,1519.0,1049.0,18.4,74.5,1.5634,0,0,0,0,1,1582.0
2004-10-20 04:00:00,1069,-200.0,-200.0,8.8,931.0,-200.0,882.0641082287797,-200.0,1508.0,1044.0,18.7,73.4,5.621433040255464,0,0,0,0,1,1494.0
2004-10-20 05:00:00,1112,-200.0,-200.0,10.2,985.0,-200.0,645.0,-200.0,1544.0,1109.0,18.4,74.6,1.5631,0,0,0,0,1,1631.0
2004-10-20 06:00:00,1196,-200.0,-200.0,13.1,1086.0,-55.03347450427102,594.0,-200.0,1659.0,1209.3694009474557,18.5,74.4,1.5661,0,0,0,0,1,1650.0
2004-10-20 07:00:00,1522,-200.0,-200.0,26.1,1457.0,-200.0,458.0,-200.0,2043.0,1557.703103212008,18.8,73.0,1.5737,0,0,0,0,1,1640.0
2004-10-20 08:00:00,1715,-200.0,-200.0,37.9,1728.0,-200.0,371.0,-200.0,2489.7696707701925,2004.0,19.9,69.9,1.6036,0,0,0,0,1,1589.0
2004-10-20 09:00:00,1582,-200.0,-200.0,26.2,1459.0,-200.0,448.0,-200.0,2036.0,1776.0,21.3,66.1,1.6556,0,0,0,0,1,1538.0
2004-10-20 10:00:00,1494,-200.0,-200.0,23.1,1379.0,-200.0,467.0,-200.0,1965.0,1723.0,23.0,61.8,1.7135,0,0,0,0,1,1597.0
2004-10-20 11:00:00,1631,-200.0,-200.0,26.0,1455.0,-200.0,438.0,-200.0,2027.0,1916.0,22.4,64.6,1.7271,0,0,0,0,1,1884.0
2004-10-20 12:00:00,1650,-200.0,-200.0,28.1,1506.0,-200.0,424.0,-200.0,2200.3557424625515,1955.0,23.8,59.9,1.7376,0,0,0,0,1,1835.0
2004-10-20 13:00:00,1640,-200.0,-200.0,28.0,1503.0,-200.0,431.0,-200.0,2094.0,1894.0,24.7,56.9,1.7472,0,0,0,0,1,1759.0
2004-10-20 14:00:00,1589,-200.0,-200.0,24.6,1418.0,-200.0,452.0,-200.0,2015.0,1823.0,25.4,55.1,1.761,0,0,0,0,1,1666.0
2004-10-20 15:00:00,1538,-200.0,-200.0,31.425517074455865,1362.0,-200.0,473.0,-200.0,1924.0,1793.0,25.7,54.5,1.7684,0,0,0,0,1,1506.0
2004-10-20 16:00:00,1597,4.7,-200.0,30.9,1573.0,652.0,424.0,195.61613061262673,1978.589978726758,1956.0,24.8,57.7,1.7765,1,0,0,0,0,1378.0
2004-10-20 17:00:00,1884,8.0,-200.0,43.7,1846.0,895.0,348.0,194.0,2215.0281331350598,2203.0,24.6,58.9,1.8005,1,0,0,0,0,1448.0
2004-10-20 18:00:00,1835,7.7,-200.0,40.0,1765.2180017290793,826.0,458.7260785014003,172.0,2474.0,2073.0,23.9,61.8,1.8088,1,0,0,0,0,1481.0
2004-10-20 19:00:00,1759,6.8,-200.0,35.9,1684.0,648.0,373.0,134.0,2378.0,1923.0,23.0,65.9,1.8319,1,0,0,0,0,1289.0
2004-10-20 20:00:00,1666,6.0,-200.0,30.1,1553.0,629.0,409.0,130.0,2170.0,1780.0,22.4,67.7,1.8161,1,0,0,0,0,1109.0
2004-10-20 21:00:00,1506,4.7,-200.0,22.3,1360.0,529.0,458.0,113.0,1815.5219813307776,1609.0,22.0,69.2,1.8061,1,0,0,0,0,994.0
2004-10-20 22:00:00,1378,3.4,-200.0,17.7,1229.0,405.0,511.0,99.0,1820.0,1466.0,21.8,69.6,1.79,1,0,0,0,0,1015.0
2004-10-20 23:00:00,1448,-18.632533299685306,-200.0,19.5,1295.532699100998,461.0,496.0,109.0,1877.0,1504.0,21.9,68.3,1.7699,1,0,0,0,0,966.0
2004-10-21 00:00:00,1481,4.4,-200.0,22.3,1359.0,486.0,467.0,105.0,1957.0,1518.0,21.7,69.7,1.7872,1,0,0,0,0,1088.0
2004-10-21 01:00:00,1289,3.3,-200.0,15.4,1161.0,335.0,552.0,91.0,1765.0,1289.0,21.3,70.3,1.7574,1,0,0,0,0,1303.0
2004-10-21 02:00:00,1109,2.0,-200.0,2.374573176505568,951.0,210.0,664.0,77.0,1570.0,1076.0,20.8,71.7,1.7415,1,0,0,0,0,1440.0
2004-10-21 03:00:00,994,1.5,-200.0,6.0,882.9660340404708,-62.635791804537824,784.0,-200.0,1453.0,947.0,21.4,69.0,1.7421,1,0,0,0,0,1392.0
2004-10-21 04:00:00,1015,-200.0,-200.0,6.6,839.0,99.0,754.0,59.0,1473.0,970.0,21.4,69.3,1.7515,1,0,0,0,0,1248.0
2004-10-21 05:00:00,966,-32.36595691023132,-200.0,5.1,866.7370701104625,149.0,830.0,57.292213392312426,1420.0,900.0,21.3,69.5,1.7447,0,1,0,0,0,1197.0
2004-10-21 06:00:00,1088,1.3,-200.0,8.8,932.0,203.0,706.0,72.0,1565.0,1034.0,21.5,67.5,1.7080000000000002,1,0,0,0,0,1357.0
2004-10-21 07:00:00,1303,2.7,-200.0,16.6,1198.0,249.8203998603985,578.0,83.0,1791.0,1235.0,21.9,64.8,1.683,1,0,0,0,0,1263.0
2004-10-21 08:00:00,1440,3.6,-200.0,24.3,1412.0,446.0,494.0,104.0,2016.0,1455.0,22.6,61.4,1.6645,1,0,0,0,0,1261.0
2004-10-21 09:00:00,1392,-11.32674645268227,-200.0,20.6,1313.0,524.0,517.0,119.0,1866.0,1478.0,21.22369411103393,61.5,1.6636,1,0,0,0,0,1382.0
2004-10-21 10:00:00,1248,2.6,-200.0,15.6,1167.0,347.0,572.0,105.0,1704.0,1393.0,25.5,52.3,1.6796,1,0,0,0,0,1400.0
2004-10-21 11:00:00,1197,2.0,-200.0,12.2,1058.0,273.0,634.0,91.0,1626.0,1237.0,27.0,47.6,1.67,1,0,0,0,0,1443.0
2004-10-21 12:00:00,1357,3.3,-200.0,17.7,1230.0,404.0,542.0,103.0,1834.0,1373.0,25.2,53.3,1.6834,1,0,0,0,0,1630.0
2004-10-21 13:00:00,1263,2.6,-200.0,14.8,1143.0,-200.0,578.0,-200.0,1736.0,1310.0,26.6,49.3,1.6872,1,0,0,0,0,1720.0
2004-10-21 14:00:00,1261,2.1,-200.0,15.0,1148.0,312.0,585.0,108.6174833338304,1733.0,1287.0,21.046052729378463,48.5,1.7172,1,0,0,0,0,1600.0
2004-10-21 15:00:00,1382,2.9,-200.0,16.7,1200.0,369.0,539.0,101.0,1807.0,1413.0,26.9,50.0,1.7507,1,0,0,0,0,1525.0
2004-10-21 16:00:00,1400,3.0,-200.0,17.7,1230.0,362.0,519.0,102.0,1864.0,1483.0,26.5,52.2,1.7769,1,0,0,0,0,1544.0
2004-10-21 17:00:00,1443,3.2,-200.0,20.9,1322.0,323.0124643219376,488.0,101.0,1933.0,1539.0,24.78432857922269,51.0,1.7936,1,0,0,0,0,1455.0
2004-10-21 18:00:00,1630,4.4,-200.0,28.7,1520.0,447.0,427.0,118.0,2166.0,1691.0,25.9,61.11452807410541,1.8347,1,0,0,0,0,1203.0
2004-10-21 19:00:00,1720,-18.574261601458783,-200.0,34.8,1661.0,576.0,382.0,120.0,2149.3533828079985,1846.0,25.1,59.4,1.8632,1,0,0,0,0,1038.0
2004-10-21 20:00:00,1600,5.0,-200.0,33.48964393255687,1492.0,486.0,432.0,107.0,2160.0,1665.0,24.7,58.7,1.8001,1,0,0,0,0,975.0
2004-10-21 21:00:00,1525,4.3,-200.0,24.9,1427.0,439.0,450.0,134.8440883933547,2085.0,1577.0,23.6,62.2,1.7863,1,0,0,0,0,917.0
2004-10-21 22:00:00,1544,4.3,-200.0,24.2,1409.0,462.0,448.0,91.0,2048.0,1603.0,22.4,67.1,1.794,1,0,0,0,0,930.0
2004-10-21 23:00:00,1455,4.2,-200.0,22.2,1357.0,441.0,466.0,91.0,1964.0,1530.0,21.6,69.2,1.763,1,0,0,0,0,960.0
2004-10-22 00:00:00,1203,2.2,-200.0,13.2,1090.0,223.0,593.0,74.0,1588.3891863635781,1205.0,21.3,68.5,1.7164,1,0,0,0,0,982.0
2004-10-22 01:00:00,1038,1.3,-151.84583126309337,7.9,895.0,126.0,714.0,63.0,1474.0,999.0,21.2,68.6,1.7046,1,0,0,0,0,1359.0
2004-10-22 02:00:00,975,1.0,-132.4236677024659,5.9,807.0,116.0,942.0036598563919,57.0,1423.0,904.0,20.3,70.6,1.6659,0,0,1,0,0,1500.0
2004-10-22 03:00:00,917,0.7,-200.0,4.1,714.0,-200.0,870.0,-200.0,1355.0,843.0,20.8,67.3,1.6353,1,0,0,0,0,1315.0
2004-10-22 04:00:00,930,-200.0,-200.0,4.6,741.0,125.0,849.0,48.0,1392.0,843.0,19.6,71.3,1.612,0,0,0,0,1,1307.0
2004-10-22 05:00:00,960,-23.873963886721132,-200.0,5.8,804.0,198.0,889.8826104020787,49.0,1435.0,886.0,18.7,74.4,1.5861,0,1,0,0,0,1235.0
2004-10-22 06:00:00,982,1.0,-200.0,6.5,834.0,148.84469757683138,770.0,55.0,1435.0,911.0,19.8,69.2,1.5808,0,0,1,0,0,1310.0
2004-10-22 07:00:00,1359,2.8,-200.0,19.5,1282.0,425.0,541.0,78.0,1912.0,1319.0,19.8,51.18187580916856,1.5859,1,0,0,0,0,1459.0
2004-10-22 08:00:00,1500,4.1,-200.0,28.0,1503.0,465.0,437.0,91.0,2158.0,1927.0,20.4,66.7,1.5781,1,0,0,0,0,1461.0
2004-10-22 09:00:00,1315,2.9,-200.0,18.7,1261.0,341.0,535.0,88.0,1830.0,1554.0,22.3,60.6,1.6069,1,0,0,0,0,1476.0
2004-10-22 10:00:00,1307,2.7,-200.0,18.3,1248.0,316.0,525.0,83.0,1787.0,1565.0,22.6,59.9,1.6246,1,0,0,0,0,1612.0
2004-10-22 11:00:00,1235,2.1,-200.0,14.3,1125.0,241.0,670.7674423718653,81.0,1704.0,1462.0,24.5,54.5,1.6514,1,0,0,0,0,1654.0
2004-10-22 12:00:00,1310,-34.52598536739406,-200.0,16.5,1194.0,266.0,538.0,83.0,1781.0,1487.0,24.4,55.4,1.6712,1,0,0,0,0,1808.0
2004-10-22 13:00:00,1459,3.8,-200.0,22.9,1375.0,412.0,467.0,111.0,2007.0,1690.0,26.0,51.9,1.7148,1,0,0,0,0,1681.0
2004-10-22 14:00:00,1461,-40.40400923295613,-200.0,22.3,1358.0,394.0,474.0,112.0,2033.0,1603.0,26.8,49.1,6.208548783074271,1,0,0,0,0,1494.0
2004-10-22 15:00:00,1476,3.7,-200.0,22.0,1352.0,365.0,474.0,112.0,1996.0,1568.0,26.4,49.8,1.6928,1,0,0,0,0,1251.0
2004-10-22 16:00:00,1612,5.5,-200.0,27.7,1496.0,437.73975145695186,429.0,137.0,2127.0,1743.0,38.41586772224057,48.6,1.7017,1,0,0,0,0,1132.0
2004-10-22 17:00:00,1654,5.4,-200.0,29.8,1546.0,494.0,435.0,152.0,2176.0,1794.6456763141414,26.2,48.9,1.634,1,0,0,0,0,1158.0
2004-10-22 18:00:00,1808,8.4,-200.0,40.0,1771.0,686.0,373.0,163.0,2486.0,2076.735771891431,24.3,54.3,1.6276,1,0,0,0,0,1146.0
2004-10-22 19:00:00,1681,6.8,-200.0,35.1,1666.0,556.0,397.0,135.0,2339.0,1998.0,23.3,58.1,1.6457,1,0,0,0,0,993.0
2004-10-22 20:00:00,1494,4.5,-200.0,25.5,1443.0,467.0,454.0,119.0,2020.0,1795.0,22.3,62.5,1.6616,1,0,0,0,0,989.0
2004-10-22 21:00:00,1251,2.5,-200.0,13.7,1107.0,297.0,579.0,91.0,1657.0,1407.0,16.20062540426864,66.1,1.6556,1,0,0,0,0,943.0
2004-10-22 22:00:00,1132,1.6,-200.0,9.7,965.0,164.0,669.0,74.0,1502.0,1211.0,21.2,45.695088159885444,1.6319,1,0,0,0,0,910.0
2004-10-22 23:00:00,1158,1.7,-200.0,9.8,970.0,196.0,664.0,73.0,1509.0,1202.0,20.3,68.1,1.6009,1,0,0,0,0,925.0
2004-10-23 00:00:00,1146,1.7,-200.0,10.1,983.0,201.0,673.0,71.0,1518.0,1136.0,20.4,66.7,1.5830000000000002,1,0,0,0,0,1039.0
2004-10-23 01:00:00,993,1.1,-134.03723162014637,6.0,813.0,132.0,792.0,57.0,1413.0,946.0,19.9,67.5,1.5544,1,0,0,0,0,1208.0
2004-10-23 02:00:00,989,1.0,-200.0,6.0,814.0,146.0,800.0,51.0,1418.0,915.0,19.1,70.0,1.5331,1,0,0,0,0,1268.0
2004-10-23 03:00:00,943,0.8,-200.0,4.6,746.0,-200.0,852.0,-200.0,1374.0,864.0,19.3,43.96722392167325,1.5139,0,1,0,0,0,1353.0
2004-10-23 04:00:00,910,-200.0,-200.0,4.0,712.0,94.0,872.0,42.0,1341.0,836.0,19.6,66.9,1.5125,0,0,0,0,1,1317.0
2004-10-23 05:00:00,925,0.7,-200.0,4.6,742.0,127.0,876.0,43.0,1381.0,842.0,18.1,72.1,1.4834,0,1,0,0,0,1356.0
2004-10-23 06:00:00,1039,1.2,-200.0,7.6,882.0,217.0,724.0,52.0,1473.0,1002.0,18.1,72.3,1.4927,1,0,0,0,0,1414.0
2004-10-23 07:00:00,1208,2.3,-200.0,13.6,1104.0,394.0,598.0,65.0,1699.0,1165.0,17.6,74.8,1.491,1,0,0,0,0,1326.0
2004-10-23 08:00:00,1268,3.0,-200.0,16.0,1179.0,511.0,545.0,185.71252692622,1753.0,1294.0,18.2,72.8,1.5048,1,0,0,0,0,1211.0
2004-10-23 09:00:00,1353,3.3,-200.0,18.9,1265.0,523.0,507.0,91.0,1833.0,1475.0,20.2,65.8,1.5374,1,0,0,0,0,1324.0
2004-10-23 10:00:00,1317,2.8,-200.0,15.7,1171.0,471.0,542.0,92.0,1727.0,1436.0,21.6,61.4,1.5696,1,0,0,0,0,1324.0
2004-10-23 11:00:00,1356,3.0,-200.0,16.2,1187.0,441.0,534.0,102.0,1738.0,1465.0,23.3,57.5,1.6169,1,0,0,0,0,1361.0
